time;R_free_bottom;bottom_Hextz;bottom_Hexty;bottom_my;bottom_Hextx;free_Hextz;free_mz;free_mx;bottom_mx;bottom_K;free_my;free_Hexty;free_I;free_Hextx;bottom_mz;free_K;
1.91e-10;117.891;0;0;0.771123;0;0;0.992831;0.11884;0.00156331;1.5e+06;0.0128159;0;1e+10;0;0.636684;350000;
1.92e-10;117.995;0;0;0.771546;0;0;0.992808;0.119208;-0.000290525;1.5e+06;0.0110535;0;1e+10;0;0.636174;350000;
1.93e-10;118.029;0;0;0.770793;0;0;0.992786;0.119543;-0.00178153;1.5e+06;0.00927537;0;1e+10;0;0.637083;350000;
1.94e-10;118.029;0;0;0.769663;0;0;0.992764;0.119845;-0.00143666;1.5e+06;0.007482;0;1e+10;0;0.638449;350000;
1.95e-10;118.067;0;0;0.769297;0;0;0.992744;0.120115;0.000327746;1.5e+06;0.00567396;0;1e+10;0;0.638892;350000;
1.96e-10;118.173;0;0;0.77003;0;0;0.992724;0.120351;0.00169571;1.5e+06;0.00385183;0;1e+10;0;0.638005;350000;
1.97e-10;118.31;0;0;0.771088;0;0;0.992705;0.120553;0.00131826;1.5e+06;0.00201619;0;1e+10;0;0.636727;350000;
1.98e-10;118.411;0;0;0.771403;0;0;0.992687;0.120721;-0.000359342;1.5e+06;0.000167611;0;1e+10;0;0.636347;350000;
1.99e-10;118.448;0;0;0.770689;0;0;0.992669;0.120854;-0.0016124;1.5e+06;-0.00169329;0;1e+10;0;0.637209;350000;
2e-10;118.459;0;0;0.7697;0;0;0.992652;0.120951;-0.00120768;1.5e+06;-0.00356592;0;1e+10;0;0.638405;350000;
2.01e-10;118.506;0;0;0.769433;0;0;0.992636;0.121014;0.000385814;1.5e+06;-0.00544964;0;1e+10;0;0.638728;350000;
2.02e-10;118.614;0;0;0.770126;0;0;0.99262;0.12104;0.00153167;1.5e+06;-0.00734384;0;1e+10;0;0.63789;350000;
2.03e-10;118.747;0;0;0.77105;0;0;0.992606;0.12103;0.00110449;1.5e+06;-0.00924785;0;1e+10;0;0.636774;350000;
2.04e-10;118.844;0;0;0.771274;0;0;0.992592;0.120983;-0.000407634;1.5e+06;-0.011161;0;1e+10;0;0.636503;350000;
2.05e-10;118.884;0;0;0.770603;0;0;0.992579;0.120899;-0.00145357;1.5e+06;-0.0130828;0;1e+10;0;0.637314;350000;
2.06e-10;118.903;0;0;0.76974;0;0;0.992566;0.120778;-0.00100831;1.5e+06;-0.0150123;0;1e+10;0;0.638356;350000;
2.07e-10;118.958;0;0;0.769555;0;0;0.992554;0.120619;0.000425234;1.5e+06;-0.016949;0;1e+10;0;0.63858;350000;
2.08e-10;119.067;0;0;0.770205;0;0;0.992543;0.120422;0.00137813;1.5e+06;-0.0188922;0;1e+10;0;0.637795;350000;
2.09e-10;119.195;0;0;0.771009;0;0;0.992533;0.120187;0.000918748;1.5e+06;-0.0208411;0;1e+10;0;0.636824;350000;
2.1e-10;119.287;0;0;0.771159;0;0;0.992523;0.119913;-0.000439021;1.5e+06;-0.0227951;0;1e+10;0;0.636642;350000;
2.11e-10;119.33;0;0;0.770531;0;0;0.992514;0.119599;-0.00130537;1.5e+06;-0.0247534;0;1e+10;0;0.637401;350000;
2.12e-10;119.357;0;0;0.769782;0;0;0.992505;0.119247;-0.000835434;1.5e+06;-0.0267153;0;1e+10;0;0.638306;350000;
2.13e-10;119.418;0;0;0.769664;0;0;0.992497;0.118855;0.000449366;1.5e+06;-0.02868;0;1e+10;0;0.638449;350000;
2.14e-10;119.527;0;0;0.77027;0;0;0.99249;0.118424;0.0012353;1.5e+06;-0.0306469;0;1e+10;0;0.637717;350000;
2.15e-10;119.648;0;0;0.770967;0;0;0.992484;0.117952;0.000758013;1.5e+06;-0.0326151;0;1e+10;0;0.636875;350000;
2.16e-10;119.737;0;0;0.771056;0;0;0.992478;0.11744;-0.000456619;1.5e+06;-0.034584;0;1e+10;0;0.636767;350000;
2.17e-10;119.781;0;0;0.770472;0;0;0.992472;0.116888;-0.00116791;1.5e+06;-0.0365526;0;1e+10;0;0.637472;350000;
2.18e-10;119.814;0;0;0.769825;0;0;0.992467;0.116295;-0.000686149;1.5e+06;-0.0385203;0;1e+10;0;0.638255;350000;
2.19e-10;119.88;0;0;0.769762;0;0;0.992463;0.115662;0.000461097;1.5e+06;-0.0404862;0;1e+10;0;0.638331;350000;
2.2e-10;119.986;0;0;0.770323;0;0;0.99246;0.114987;0.00110319;1.5e+06;-0.0424496;0;1e+10;0;0.637653;350000;
2.21e-10;120.102;0;0;0.770924;0;0;0.992456;0.114271;0.000619516;1.5e+06;-0.0444096;0;1e+10;0;0.636926;350000;
2.22e-10;120.186;0;0;0.770964;0;0;0.992454;0.113514;-0.000463099;1.5e+06;-0.0463655;0;1e+10;0;0.636878;350000;
2.23e-10;120.231;0;0;0.770425;0;0;0.992452;0.112716;-0.00104111;1.5e+06;-0.0483164;0;1e+10;0;0.63753;350000;
2.24e-10;120.269;0;0;0.769868;0;0;0.99245;0.111876;-0.000557805;1.5e+06;-0.0502615;0;1e+10;0;0.638203;350000;
2.25e-10;120.336;0;0;0.769849;0;0;0.992449;0.110994;0.000462894;1.5e+06;-0.0522;0;1e+10;0;0.638226;350000;
2.26e-10;120.44;0;0;0.770366;0;0;0.992449;0.110071;0.000981633;1.5e+06;-0.054131;0;1e+10;0;0.637601;350000;
2.27e-10;120.549;0;0;0.770882;0;0;0.992448;0.109105;0.00050072;1.5e+06;-0.0560537;0;1e+10;0;0.636978;350000;
2.28e-10;120.628;0;0;0.770883;0;0;0.992449;0.108098;-0.000460737;1.5e+06;-0.0579672;0;1e+10;0;0.636977;350000;
2.29e-10;120.673;0;0;0.770387;0;0;0.992449;0.10705;-0.000924719;1.5e+06;-0.0598708;0;1e+10;0;0.637576;350000;
2.3e-10;120.713;0;0;0.769909;0;0;0.99245;0.105959;-0.000447981;1.5e+06;-0.0617634;0;1e+10;0;0.638153;350000;
2.31e-10;120.782;0;0;0.769925;0;0;0.992452;0.104826;0.000456857;1.5e+06;-0.0636444;0;1e+10;0;0.638134;350000;
2.32e-10;120.882;0;0;0.7704;0;0;0.992454;0.103652;0.00087032;1.5e+06;-0.0655127;0;1e+10;0;0.637561;350000;
2.33e-10;120.983;0;0;0.770841;0;0;0.992456;0.102436;0.000399318;1.5e+06;-0.0673676;0;1e+10;0;0.637027;350000;
2.34e-10;121.057;0;0;0.770811;0;0;0.992458;0.101178;-0.000451467;1.5e+06;-0.0692081;0;1e+10;0;0.637064;350000;
2.35e-10;121.1;0;0;0.770357;0;0;0.992461;0.0998779;-0.000818383;1.5e+06;-0.0710334;0;1e+10;0;0.637612;350000;
2.36e-10;121.141;0;0;0.76995;0;0;0.992464;0.0985365;-0.000354477;1.5e+06;-0.0728426;0;1e+10;0;0.638104;350000;
2.37e-10;121.209;0;0;0.769993;0;0;0.992467;0.0971536;0.000444761;1.5e+06;-0.0746348;0;1e+10;0;0.638052;350000;
2.38e-10;121.303;0;0;0.770426;0;0;0.99247;0.0957292;0.00076885;1.5e+06;-0.0764092;0;1e+10;0;0.637529;350000;
2.39e-10;121.397;0;0;0.770802;0;0;0.992474;0.0942636;0.000313214;1.5e+06;-0.0781647;0;1e+10;0;0.637075;350000;
2.4e-10;121.464;0;0;0.770747;0;0;0.992478;0.0927568;-0.000436917;1.5e+06;-0.0799006;0;1e+10;0;0.637141;350000;
2.41e-10;121.505;0;0;0.770334;0;0;0.992482;0.091209;-0.000721659;1.5e+06;-0.081616;0;1e+10;0;0.63764;350000;
2.42e-10;121.545;0;0;0.769989;0;0;0.992486;0.0896205;-0.000275301;1.5e+06;-0.0833099;0;1e+10;0;0.638057;350000;
2.43e-10;121.611;0;0;0.770053;0;0;0.99249;0.0879914;0.000428099;1.5e+06;-0.0849815;0;1e+10;0;0.63798;350000;
2.44e-10;121.698;0;0;0.770446;0;0;0.992494;0.086322;0.000676746;1.5e+06;-0.0866298;0;1e+10;0;0.637505;350000;
2.45e-10;121.783;0;0;0.770764;0;0;0.992498;0.0846125;0.000240517;1.5e+06;-0.088254;0;1e+10;0;0.637121;350000;
2.46e-10;121.843;0;0;0.770692;0;0;0.992502;0.0828631;-0.000418453;1.5e+06;-0.0898532;0;1e+10;0;0.637208;350000;
2.47e-10;121.88;0;0;0.770317;0;0;0.992506;0.0810742;-0.000634043;1.5e+06;-0.0914264;0;1e+10;0;0.637661;350000;
2.48e-10;121.919;0;0;0.770026;0;0;0.99251;0.079246;-0.000208658;1.5e+06;-0.0929728;0;1e+10;0;0.638013;350000;
2.49e-10;121.98;0;0;0.770105;0;0;0.992514;0.0773788;0.000408116;1.5e+06;-0.0944915;0;1e+10;0;0.637917;350000;
2.5e-10;122.059;0;0;0.770461;0;0;0.992518;0.075473;0.000593483;1.5e+06;-0.0959816;0;1e+10;0;0.637487;350000;
2.51e-10;122.134;0;0;0.770728;0;0;0.992521;0.073529;0.000179525;1.5e+06;-0.0974421;0;1e+10;0;0.637164;350000;
2.52e-10;122.186;0;0;0.770643;0;0;0.992525;0.0715471;-0.00039721;1.5e+06;-0.0988723;0;1e+10;0;0.637267;350000;
2.53e-10;122.218;0;0;0.770305;0;0;0.992528;0.0695277;-0.000554995;1.5e+06;-0.100271;0;1e+10;0;0.637676;350000;
2.54e-10;122.254;0;0;0.77006;0;0;0.992531;0.0674713;-0.000152935;1.5e+06;-0.101638;0;1e+10;0;0.637971;350000;
2.55e-10;122.309;0;0;0.77015;0;0;0.992533;0.0653782;0.000385847;1.5e+06;-0.102972;0;1e+10;0;0.637862;350000;
2.56e-10;122.379;0;0;0.770471;0;0;0.992536;0.0632489;0.000518508;1.5e+06;-0.104271;0;1e+10;0;0.637474;350000;
2.57e-10;122.444;0;0;0.770694;0;0;0.992538;0.0610838;0.000128711;1.5e+06;-0.105536;0;1e+10;0;0.637205;350000;
2.58e-10;122.487;0;0;0.770601;0;0;0.992539;0.0588836;-0.000374126;1.5e+06;-0.106765;0;1e+10;0;0.637318;350000;
2.59e-10;122.513;0;0;0.770296;0;0;0.99254;0.0566486;-0.00048395;1.5e+06;-0.107958;0;1e+10;0;0.637686;350000;
2.6e-10;122.543;0;0;0.770093;0;0;0.992541;0.0543794;-0.000106689;1.5e+06;-0.109114;0;1e+10;0;0.637932;350000;
2.61e-10;122.591;0;0;0.77019;0;0;0.992541;0.0520765;0.000362139;1.5e+06;-0.110231;0;1e+10;0;0.637815;350000;
2.62e-10;122.651;0;0;0.770478;0;0;0.99254;0.0497406;0.000451251;1.5e+06;-0.111309;0;1e+10;0;0.637466;350000;
2.63e-10;122.704;0;0;0.770663;0;0;0.992539;0.0473722;8.67124e-05;1.5e+06;-0.112347;0;1e+10;0;0.637243;350000;
2.64e-10;122.737;0;0;0.770564;0;0;0.992537;0.0449719;-0.000349966;1.5e+06;-0.113344;0;1e+10;0;0.637363;350000;
2.65e-10;122.756;0;0;0.770291;0;0;0.992535;0.0425403;-0.000420339;1.5e+06;-0.1143;0;1e+10;0;0.637693;350000;
2.66e-10;122.78;0;0;0.770123;0;0;0.992532;0.0400781;-6.86345e-05;1.5e+06;-0.115213;0;1e+10;0;0.637895;350000;
2.67e-10;122.819;0;0;0.770224;0;0;0.992528;0.037586;0.000337682;1.5e+06;-0.116084;0;1e+10;0;0.637773;350000;
2.68e-10;122.868;0;0;0.770482;0;0;0.992523;0.0350645;0.000391142;1.5e+06;-0.11691;0;1e+10;0;0.637462;350000;
2.69e-10;122.909;0;0;0.770634;0;0;0.992518;0.0325145;5.23166e-05;1.5e+06;-0.117691;0;1e+10;0;0.637278;350000;
2.7e-10;122.932;0;0;0.770532;0;0;0.992511;0.0299367;-0.00032535;1.5e+06;-0.118427;0;1e+10;0;0.637401;350000;
2.71e-10;122.942;0;0;0.770288;0;0;0.992504;0.0273317;-0.000363591;1.5e+06;-0.119116;0;1e+10;0;0.637696;350000;
2.72e-10;122.958;0;0;0.770151;0;0;0.992496;0.0247004;-3.76286e-05;1.5e+06;-0.119759;0;1e+10;0;0.637861;350000;
2.73e-10;122.987;0;0;0.770254;0;0;0.992486;0.0220435;0.00031303;1.5e+06;-0.120353;0;1e+10;0;0.637738;350000;
2.74e-10;123.024;0;0;0.770484;0;0;0.992476;0.0193618;0.000337616;1.5e+06;-0.120899;0;1e+10;0;0.63746;350000;
2.75e-10;123.052;0;0;0.770607;0;0;0.992464;0.0166562;2.44481e-05;1.5e+06;-0.121396;0;1e+10;0;0.637311;350000;
2.76e-10;123.063;0;0;0.770505;0;0;0.992452;0.0139274;-0.000300772;1.5e+06;-0.121842;0;1e+10;0;0.637434;350000;
2.77e-10;123.064;0;0;0.770288;0;0;0.992438;0.0111764;-0.000313149;1.5e+06;-0.122238;0;1e+10;0;0.637696;350000;
2.78e-10;123.071;0;0;0.770177;0;0;0.992423;0.00840393;-1.26602e-05;1.5e+06;-0.122582;0;1e+10;0;0.63783;350000;
2.79e-10;123.089;0;0;0.770279;0;0;0.992406;0.00561097;0.000288622;1.5e+06;-0.122874;0;1e+10;0;0.637707;350000;
2.8e-10;123.112;0;0;0.770483;0;0;0.992389;0.00279839;0.000290124;1.5e+06;-0.123114;0;1e+10;0;0.63746;350000;
2.81e-10;123.127;0;0;0.770582;0;0;0.992369;-3.28737e-05;2.15705e-06;1.5e+06;-0.1233;0;1e+10;0;0.637341;350000;
2.82e-10;123.126;0;0;0.770481;0;0;0.992349;-0.00288188;-0.000276619;1.5e+06;-0.123432;0;1e+10;0;0.637462;350000;
2.83e-10;123.117;0;0;0.770289;0;0;0.992327;-0.00574768;-0.000268475;1.5e+06;-0.123509;0;1e+10;0;0.637695;350000;
2.84e-10;123.113;0;0;0.770201;0;0;0.992303;-0.00862928;7.16237e-06;1.5e+06;-0.123531;0;1e+10;0;0.637801;350000;
2.85e-10;123.119;0;0;0.7703;0;0;0.992278;-0.0115257;0.000264798;1.5e+06;-0.123498;0;1e+10;0;0.637681;350000;
2.86e-10;123.128;0;0;0.770481;0;0;0.992251;-0.0144359;0.000248138;1.5e+06;-0.123407;0;1e+10;0;0.637463;350000;
2.87e-10;123.128;0;0;0.77056;0;0;0.992223;-0.0173589;-1.53928e-05;1.5e+06;-0.12326;0;1e+10;0;0.637368;350000;
2.88e-10;123.115;0;0;0.770461;0;0;0.992192;-0.0202937;-0.000253189;1.5e+06;-0.123056;0;1e+10;0;0.637487;350000;
2.89e-10;123.094;0;0;0.770292;0;0;0.99216;-0.0232391;-0.000229052;1.5e+06;-0.122793;0;1e+10;0;0.637692;350000;
2.9e-10;123.079;0;0;0.770222;0;0;0.992126;-0.0261941;2.26226e-05;1.5e+06;-0.122472;0;1e+10;0;0.637775;350000;
2.91e-10;123.072;0;0;0.770319;0;0;0.99209;-0.0291577;0.000241817;1.5e+06;-0.122092;0;1e+10;0;0.637659;350000;
2.92e-10;123.067;0;0;0.770478;0;0;0.992053;-0.0321286;0.000211155;1.5e+06;-0.121652;0;1e+10;0;0.637466;350000;
2.93e-10;123.052;0;0;0.770539;0;0;0.992013;-0.0351059;-2.89347e-05;1.5e+06;-0.121152;0;1e+10;0;0.637393;350000;
2.94e-10;123.026;0;0;0.770445;0;0;0.991971;-0.0380882;-0.000230703;1.5e+06;-0.120592;0;1e+10;0;0.637507;350000;
2.95e-10;122.993;0;0;0.770295;0;0;0.991927;-0.0410746;-0.000194388;1.5e+06;-0.119972;0;1e+10;0;0.637688;350000;
2.96e-10;122.965;0;0;0.770242;0;0;0.991881;-0.0440639;3.44064e-05;1.5e+06;-0.11929;0;1e+10;0;0.637752;350000;
2.97e-10;122.945;0;0;0.770334;0;0;0.991833;-0.0470548;0.000219867;1.5e+06;-0.118547;0;1e+10;0;0.63764;350000;
2.98e-10;122.925;0;0;0.770474;0;0;0.991782;-0.0500461;0.000178696;1.5e+06;-0.117742;0;1e+10;0;0.637471;350000;
2.99e-10;122.895;0;0;0.770521;0;0;0.991729;-0.0530368;-3.91096e-05;1.5e+06;-0.116875;0;1e+10;0;0.637415;350000;
3e-10;122.855;0;0;0.77043;0;0;0.991674;-0.0560255;-0.000209323;1.5e+06;-0.115946;0;1e+10;0;0.637524;350000;
3.01e-10;122.81;0;0;0.770299;0;0;0.991617;-0.059011;-0.000164023;1.5e+06;-0.114954;0;1e+10;0;0.637682;350000;
3.02e-10;122.769;0;0;0.77026;0;0;0.991556;-0.0619922;4.31116e-05;1.5e+06;-0.113899;0;1e+10;0;0.63773;350000;
3.03e-10;122.735;0;0;0.770347;0;0;0.991494;-0.0649677;0.000199082;1.5e+06;-0.112781;0;1e+10;0;0.637625;350000;
3.04e-10;122.699;0;0;0.77047;0;0;0.991428;-0.0679362;0.000150316;1.5e+06;-0.111599;0;1e+10;0;0.637476;350000;
3.05e-10;122.655;0;0;0.770504;0;0;0.99136;-0.0708966;-4.6475e-05;1.5e+06;-0.110354;0;1e+10;0;0.637435;350000;
3.06e-10;122.601;0;0;0.770419;0;0;0.99129;-0.0738475;-0.000189154;1.5e+06;-0.109046;0;1e+10;0;0.637538;350000;
3.07e-10;122.543;0;0;0.770304;0;0;0.991216;-0.0767877;-0.000137524;1.5e+06;-0.107673;0;1e+10;0;0.637677;350000;
3.08e-10;122.489;0;0;0.770276;0;0;0.99114;-0.0797157;4.92579e-05;1.5e+06;-0.106237;0;1e+10;0;0.637711;350000;
3.09e-10;122.439;0;0;0.770358;0;0;0.991061;-0.0826305;0.000179546;1.5e+06;-0.104737;0;1e+10;0;0.637611;350000;
3.1e-10;122.389;0;0;0.770465;0;0;0.990979;-0.0855305;0.000125597;1.5e+06;-0.103173;0;1e+10;0;0.637482;350000;
3.11e-10;122.329;0;0;0.770489;0;0;0.990894;-0.0884145;-5.15143e-05;1.5e+06;-0.101545;0;1e+10;0;0.637454;350000;
3.12e-10;122.261;0;0;0.770409;0;0;0.990806;-0.0912812;-0.000170262;1.5e+06;-0.0998525;0;1e+10;0;0.63755;350000;
3.13e-10;122.19;0;0;0.770309;0;0;0.990715;-0.0941293;-0.000114489;1.5e+06;-0.0980964;0;1e+10;0;0.637671;350000;
3.14e-10;122.123;0;0;0.77029;0;0;0.990621;-0.0969573;5.32945e-05;1.5e+06;-0.0962764;0;1e+10;0;0.637694;350000;
3.15e-10;122.059;0;0;0.770367;0;0;0.990524;-0.0997639;0.000161305;1.5e+06;-0.0943925;0;1e+10;0;0.637601;350000;
3.16e-10;121.993;0;0;0.77046;0;0;0.990423;-0.102548;0.000104153;1.5e+06;-0.0924449;0;1e+10;0;0.637488;350000;
3.17e-10;121.919;0;0;0.770475;0;0;0.990319;-0.105308;-5.46449e-05;1.5e+06;-0.0904338;0;1e+10;0;0.63747;350000;
3.18e-10;121.837;0;0;0.770401;0;0;0.990212;-0.108042;-0.000152677;1.5e+06;-0.0883593;0;1e+10;0;0.63756;350000;
3.19e-10;121.753;0;0;0.770314;0;0;0.990101;-0.11075;-9.45464e-05;1.5e+06;-0.0862216;0;1e+10;0;0.637665;350000;
3.2e-10;121.672;0;0;0.770303;0;0;0.989987;-0.113429;5.56085e-05;1.5e+06;-0.0840209;0;1e+10;0;0.637679;350000;
3.21e-10;121.593;0;0;0.770374;0;0;0.989869;-0.116079;0.000144377;1.5e+06;-0.0817575;0;1e+10;0;0.637592;350000;
3.22e-10;121.512;0;0;0.770455;0;0;0.989748;-0.118698;8.56271e-05;1.5e+06;-0.0794317;0;1e+10;0;0.637495;350000;
3.23e-10;121.424;0;0;0.770463;0;0;0.989623;-0.121285;-5.62252e-05;1.5e+06;-0.0770438;0;1e+10;0;0.637485;350000;
3.24e-10;121.329;0;0;0.770394;0;0;0.989495;-0.123838;-0.000136403;1.5e+06;-0.0745942;0;1e+10;0;0.637568;350000;
3.25e-10;121.232;0;0;0.770319;0;0;0.989363;-0.126356;-7.73551e-05;1.5e+06;-0.0720831;0;1e+10;0;0.637658;350000;
3.26e-10;121.138;0;0;0.770314;0;0;0.989227;-0.128837;5.65317e-05;1.5e+06;-0.0695111;0;1e+10;0;0.637665;350000;
3.27e-10;121.046;0;0;0.77038;0;0;0.989087;-0.131281;0.000128752;1.5e+06;-0.0668786;0;1e+10;0;0.637585;350000;
3.28e-10;120.95;0;0;0.77045;0;0;0.988943;-0.133686;6.96922e-05;1.5e+06;-0.064186;0;1e+10;0;0.637501;350000;
3.29e-10;120.848;0;0;0.770452;0;0;0.988795;-0.13605;-5.6562e-05;1.5e+06;-0.0614338;0;1e+10;0;0.637498;350000;
3.3e-10;120.741;0;0;0.770389;0;0;0.988644;-0.138372;-0.00012142;1.5e+06;-0.0586225;0;1e+10;0;0.637575;350000;
3.31e-10;120.631;0;0;0.770325;0;0;0.988488;-0.140651;-6.2602e-05;1.5e+06;-0.0557528;0;1e+10;0;0.637652;350000;
3.32e-10;120.525;0;0;0.770324;0;0;0.988328;-0.142886;5.63472e-05;1.5e+06;-0.0528251;0;1e+10;0;0.637653;350000;
3.33e-10;120.419;0;0;0.770385;0;0;0.988165;-0.145074;0.000114402;1.5e+06;-0.0498401;0;1e+10;0;0.637579;350000;
3.34e-10;120.31;0;0;0.770444;0;0;0.987997;-0.147216;5.60498e-05;1.5e+06;-0.0467986;0;1e+10;0;0.637507;350000;
3.35e-10;120.196;0;0;0.770443;0;0;0.987824;-0.149308;-5.59163e-05;1.5e+06;-0.043701;0;1e+10;0;0.637509;350000;
3.36e-10;120.076;0;0;0.770384;0;0;0.987648;-0.151351;-0.000107693;1.5e+06;-0.0405481;0;1e+10;0;0.63758;350000;
3.37e-10;119.955;0;0;0.77033;0;0;0.987467;-0.153343;-5.00023e-05;1.5e+06;-0.0373408;0;1e+10;0;0.637646;350000;
3.38e-10;119.836;0;0;0.770333;0;0;0.987282;-0.155282;5.52954e-05;1.5e+06;-0.0340797;0;1e+10;0;0.637642;350000;
3.39e-10;119.719;0;0;0.770389;0;0;0.987093;-0.157167;0.000101286;1.5e+06;-0.0307656;0;1e+10;0;0.637574;350000;
3.4e-10;119.598;0;0;0.770439;0;0;0.986899;-0.158997;4.44282e-05;1.5e+06;-0.0273994;0;1e+10;0;0.637513;350000;
3.41e-10;119.471;0;0;0.770435;0;0;0.9867;-0.160771;-5.45089e-05;1.5e+06;-0.023982;0;1e+10;0;0.637519;350000;
3.42e-10;119.341;0;0;0.770381;0;0;0.986497;-0.162487;-9.51741e-05;1.5e+06;-0.0205141;0;1e+10;0;0.637584;350000;
3.43e-10;119.209;0;0;0.770334;0;0;0.98629;-0.164144;-3.92974e-05;1.5e+06;-0.0169968;0;1e+10;0;0.63764;350000;
3.44e-10;119.08;0;0;0.770341;0;0;0.986078;-0.165741;5.3579e-05;1.5e+06;-0.013431;0;1e+10;0;0.637632;350000;
3.45e-10;118.951;0;0;0.770392;0;0;0.985861;-0.167277;8.93498e-05;1.5e+06;-0.00981769;0;1e+10;0;0.637571;350000;
3.46e-10;118.819;0;0;0.770435;0;0;0.98564;-0.16875;3.45815e-05;1.5e+06;-0.00615783;0;1e+10;0;0.637519;350000;
3.47e-10;118.683;0;0;0.770427;0;0;0.985414;-0.170159;-5.25258e-05;1.5e+06;-0.00245249;0;1e+10;0;0.637528;350000;
3.48e-10;118.542;0;0;0.770379;0;0;0.985183;-0.171503;-8.38054e-05;1.5e+06;0.00129727;0;1e+10;0;0.637587;350000;
3.49e-10;118.402;0;0;0.770339;0;0;0.984947;-0.172782;-3.02536e-05;1.5e+06;0.00509035;0;1e+10;0;0.637634;350000;
3.5e-10;118.263;0;0;0.770348;0;0;0.984707;-0.173993;5.1368e-05;1.5e+06;0.00892562;0;1e+10;0;0.637624;350000;
3.51e-10;118.125;0;0;0.770394;0;0;0.984461;-0.175135;7.85328e-05;1.5e+06;0.0128019;0;1e+10;0;0.637568;350000;
3.52e-10;117.983;0;0;0.77043;0;0;0.984211;-0.176208;2.6288e-05;1.5e+06;0.0167181;0;1e+10;0;0.637524;350000;
3.53e-10;117.838;0;0;0.770421;0;0;0.983956;-0.177211;-5.01222e-05;1.5e+06;0.020673;0;1e+10;0;0.637536;350000;
3.54e-10;117.69;0;0;0.770377;0;0;0.983696;-0.178141;-7.35237e-05;1.5e+06;0.0246652;0;1e+10;0;0.637589;350000;
3.55e-10;117.541;0;0;0.770344;0;0;0.983431;-0.178999;-2.26605e-05;1.5e+06;0.0286936;0;1e+10;0;0.637629;350000;
3.56e-10;117.395;0;0;0.770354;0;0;0.983161;-0.179784;4.88039e-05;1.5e+06;0.0327569;0;1e+10;0;0.637617;350000;
3.57e-10;117.248;0;0;0.770396;0;0;0.982885;-0.180493;6.87695e-05;1.5e+06;0.0368538;0;1e+10;0;0.637566;350000;
3.58e-10;117.099;0;0;0.770426;0;0;0.982605;-0.181127;1.93483e-05;1.5e+06;0.0409828;0;1e+10;0;0.63753;350000;
3.59e-10;116.947;0;0;0.770415;0;0;0.98232;-0.181685;-4.74269e-05;1.5e+06;0.0451427;0;1e+10;0;0.637543;350000;
3.6e-10;116.793;0;0;0.770375;0;0;0.98203;-0.182165;-6.42615e-05;1.5e+06;0.049332;0;1e+10;0;0.637591;350000;
3.61e-10;116.638;0;0;0.770348;0;0;0.981734;-0.182566;-1.63296e-05;1.5e+06;0.0535494;0;1e+10;0;0.637624;350000;
3.62e-10;116.486;0;0;0.770359;0;0;0.981434;-0.182888;4.60037e-05;1.5e+06;0.0577933;0;1e+10;0;0.63761;350000;
3.63e-10;116.333;0;0;0.770397;0;0;0.981128;-0.183129;5.99912e-05;1.5e+06;0.0620624;0;1e+10;0;0.637565;350000;
3.64e-10;116.179;0;0;0.770422;0;0;0.980817;-0.18329;1.3584e-05;1.5e+06;0.066355;0;1e+10;0;0.637534;350000;
3.65e-10;116.022;0;0;0.77041;0;0;0.980501;-0.183369;-4.45457e-05;1.5e+06;0.0706699;0;1e+10;0;0.637549;350000;
3.66e-10;115.863;0;0;0.770375;0;0;0.980179;-0.183365;-5.59496e-05;1.5e+06;0.0750053;0;1e+10;0;0.637592;350000;
3.67e-10;115.704;0;0;0.770352;0;0;0.979853;-0.183278;-1.10923e-05;1.5e+06;0.0793597;0;1e+10;0;0.637619;350000;
3.68e-10;115.548;0;0;0.770364;0;0;0.979521;-0.183106;4.30631e-05;1.5e+06;0.0837316;0;1e+10;0;0.637605;350000;
3.69e-10;115.392;0;0;0.770397;0;0;0.979184;-0.18285;5.21281e-05;1.5e+06;0.0881193;0;1e+10;0;0.637564;350000;
3.7e-10;115.234;0;0;0.770418;0;0;0.978841;-0.182509;8.83613e-06;1.5e+06;0.0925212;0;1e+10;0;0.637539;350000;
3.71e-10;115.074;0;0;0.770406;0;0;0.978494;-0.182082;-4.15649e-05;1.5e+06;0.0969358;0;1e+10;0;0.637554;350000;
3.72e-10;114.913;0;0;0.770374;0;0;0.978141;-0.181567;-4.8518e-05;1.5e+06;0.101361;0;1e+10;0;0.637592;350000;
3.73e-10;114.752;0;0;0.770355;0;0;0.977782;-0.180966;-6.79852e-06;1.5e+06;0.105796;0;1e+10;0;0.637615;350000;
3.74e-10;114.594;0;0;0.770368;0;0;0.977419;-0.180277;4.00594e-05;1.5e+06;0.110238;0;1e+10;0;0.6376;350000;
3.75e-10;114.436;0;0;0.770398;0;0;0.97705;-0.1795;4.51107e-05;1.5e+06;0.114687;0;1e+10;0;0.637564;350000;
3.76e-10;114.277;0;0;0.770415;0;0;0.976676;-0.178634;4.9633e-06;1.5e+06;0.119139;0;1e+10;0;0.637543;350000;
3.77e-10;114.117;0;0;0.770402;0;0;0.976296;-0.177679;-3.85538e-05;1.5e+06;0.123594;0;1e+10;0;0.637558;350000;
3.78e-10;113.956;0;0;0.770374;0;0;0.975912;-0.176635;-4.18978e-05;1.5e+06;0.128049;0;1e+10;0;0.637592;350000;
